date,heure,jour_semaine,periode_journee,statut_connexion,duree_minutes,download_Mo,upload_Mo,total_Mo,session_id
2026-04-18,22:38:34,Samedi,Nuit (21h-00h),D̩connect̩,1,0.5406,0.1348,0.6754,S20260418_223731
2026-04-18,22:39:34,Samedi,Nuit (21h-00h),Connect̩,1,2.4901,0.5038,2.9939,S20260418_223731
2026-04-18,22:39:37,Samedi,Nuit (21h-00h),Connect̩,1,2.4277,0.4844,2.9121,S20260418_223837
2026-04-18,22:40:34,Samedi,Nuit (21h-00h),Connect̩,1,2.8962,0.4616,3.3578,S20260418_223731
2026-04-18,22:40:37,Samedi,Nuit (21h-00h),Connect̩,1,2.8075,0.4378,3.2453,S20260418_223837
2026-04-18,22:41:34,Samedi,Nuit (21h-00h),Connect̩,1,2.5817,0.2139,2.7956,S20260418_223731
2026-04-18,22:41:38,Samedi,Nuit (21h-00h),Connect̩,1,2.7104,0.2201,2.9305,S20260418_223837
2026-04-18,22:42:41,Samedi,Nuit (21h-00h),D̩connect̩,1,1.1105,0.174,1.2845,S20260418_223837
2026-04-18,22:43:44,Samedi,Nuit (21h-00h),D̩connect̩,1,1.0879,0.1882,1.2761,S20260418_223837
2026-04-18,22:44:47,Samedi,Nuit (21h-00h),D̩connect̩,1,0.5934,0.0516,0.645,S20260418_223837
2026-04-18,22:45:50,Samedi,Nuit (21h-00h),D̩connect̩,1,0.4062,0.0495,0.4557,S20260418_223837
2026-04-18,22:46:53,Samedi,Nuit (21h-00h),D̩connect̩,1,1.0232,0.1441,1.1673,S20260418_223837
2026-04-18,22:47:56,Samedi,Nuit (21h-00h),D̩connect̩,1,0.4553,0.0734,0.5287,S20260418_223837
2026-04-18,22:48:59,Samedi,Nuit (21h-00h),D̩connect̩,1,0.4742,0.0911,0.5653,S20260418_223837
2026-04-18,22:50:02,Samedi,Nuit (21h-00h),D̩connect̩,1,0.4384,0.072,0.5104,S20260418_223837
2026-04-18,22:51:05,Samedi,Nuit (21h-00h),D̩connect̩,1,0.9368,0.2249,1.1617,S20260418_223837
2026-04-18,22:52:08,Samedi,Nuit (21h-00h),D̩connect̩,1,1.1116,0.2527,1.3643,S20260418_223837
2026-04-18,22:53:11,Samedi,Nuit (21h-00h),D̩connect̩,1,0.7515,0.1906,0.9421,S20260418_223837
2026-04-18,22:54:14,Samedi,Nuit (21h-00h),D̩connect̩,1,0.5575,0.1688,0.7263,S20260418_223837
2026-04-18,22:55:17,Samedi,Nuit (21h-00h),D̩connect̩,1,0.6697,0.1453,0.815,S20260418_223837
2026-04-18,22:56:20,Samedi,Nuit (21h-00h),D̩connect̩,1,0.6324,0.1389,0.7713,S20260418_223837
2026-04-18,22:57:23,Samedi,Nuit (21h-00h),D̩connect̩,1,0.5802,0.1293,0.7095,S20260418_223837
2026-04-18,22:58:23,Samedi,Nuit (21h-00h),Connect̩,1,0.8307,0.7539,1.5846,S20260418_223837
2026-04-18,22:59:23,Samedi,Nuit (21h-00h),Connect̩,1,0.1755,0.0156,0.1911,S20260418_223837
2026-04-18,23:00:24,Samedi,Nuit (21h-00h),Connect̩,1,0.0038,0.0092,0.013,S20260418_223837
2026-04-18,23:01:25,Samedi,Nuit (21h-00h),Connect̩,1,0.0097,0.0077,0.0174,S20260418_223837
2026-04-18,23:02:25,Samedi,Nuit (21h-00h),Connect̩,1,0.1021,0.0203,0.1224,S20260418_223837
2026-04-18,23:03:25,Samedi,Nuit (21h-00h),Connect̩,1,0.1138,0.0145,0.1283,S20260418_223837
2026-04-18,23:04:25,Samedi,Nuit (21h-00h),Connect̩,1,0.1118,0.0145,0.1263,S20260418_223837
2026-04-18,23:05:26,Samedi,Nuit (21h-00h),Connect̩,1,0.0231,0.0072,0.0303,S20260418_223837
2026-04-18,23:06:26,Samedi,Nuit (21h-00h),Connect̩,1,0.0069,0.0031,0.01,S20260418_223837
2026-04-18,23:07:26,Samedi,Nuit (21h-00h),Connect̩,1,0.1016,0.0138,0.1154,S20260418_223837
2026-04-18,23:08:26,Samedi,Nuit (21h-00h),Connect̩,1,0.0099,0.0051,0.015,S20260418_223837
2026-04-18,23:09:27,Samedi,Nuit (21h-00h),Connect̩,1,0.0007,0.0015,0.0022,S20260418_223837
2026-04-18,23:10:27,Samedi,Nuit (21h-00h),Connect̩,1,0.0176,0.0112,0.0288,S20260418_223837
2026-04-18,23:11:27,Samedi,Nuit (21h-00h),Connect̩,1,0.0055,0.002,0.0075,S20260418_223837
2026-04-18,23:12:28,Samedi,Nuit (21h-00h),Connect̩,1,0.1164,0.0253,0.1417,S20260418_223837
2026-04-18,23:13:28,Samedi,Nuit (21h-00h),Connect̩,1,1.2754,0.3362,1.6116,S20260418_223837
2026-04-18,23:14:31,Samedi,Nuit (21h-00h),D̩connect̩,1,1.1662,0.4071,1.5733,S20260418_223837
2026-04-18,23:15:34,Samedi,Nuit (21h-00h),D̩connect̩,1,2.0631,0.2136,2.2767,S20260418_223837
2026-04-18,23:16:34,Samedi,Nuit (21h-00h),Connect̩,1,2.5798,0.226,2.8058,S20260418_223837
2026-04-18,23:17:34,Samedi,Nuit (21h-00h),Connect̩,1,3.5851,0.2915,3.8766,S20260418_223837
2026-04-18,23:18:37,Samedi,Nuit (21h-00h),D̩connect̩,1,1.5557,0.067,1.6227,S20260418_223837
2026-04-18,23:19:38,Samedi,Nuit (21h-00h),Connect̩,1,0.204,0.0461,0.2501,S20260418_223837
2026-04-18,23:20:38,Samedi,Nuit (21h-00h),Connect̩,1,1.3564,0.145,1.5014,S20260418_223837
2026-04-18,23:21:38,Samedi,Nuit (21h-00h),Connect̩,1,2.4226,0.1097,2.5323,S20260418_223837
2026-04-18,23:22:38,Samedi,Nuit (21h-00h),Connect̩,1,3.0223,0.1339,3.1562,S20260418_223837
