2026-04-21,19:50:19,19:50:20,397,528,,DC214842FDC9
2026-04-21,19:50:18,19:50:19,5646,2642,,DC214842FDC9
2026-04-21,19:50:17,19:50:18,835,3644,,DC214842FDC9
2026-04-21,19:50:16,19:50:17,245,392,,DC214842FDC9
2026-04-21,19:50:15,19:50:16,319,454,,DC214842FDC9
2026-04-21,19:50:14,19:50:15,3299,740,,DC214842FDC9
2026-04-21,19:50:13,19:50:14,10533,16997,,DC214842FDC9
2026-04-21,19:50:12,19:50:13,406,3084,,DC214842FDC9
2026-04-21,19:50:11,19:50:12,171,74,,DC214842FDC9
2026-04-21,19:50:10,19:50:11,319,517,,DC214842FDC9
2026-04-21,19:50:09,19:50:10,319,529,,DC214842FDC9
2026-04-21,19:50:08,19:50:09,361,593,,DC214842FDC9
2026-04-21,19:50:07,19:50:08,1080,805,,DC214842FDC9
2026-04-21,19:50:06,19:50:07,1611,2627,,DC214842FDC9
2026-04-21,19:50:05,19:50:06,319,519,,DC214842FDC9
2026-04-21,19:50:04,19:50:05,319,529,,DC214842FDC9
2026-04-21,19:50:03,19:50:04,1527,728,,DC214842FDC9
2026-04-21,19:50:02,19:50:03,1006,2438,,DC214842FDC9
2026-04-21,19:50:01,19:50:02,299,572,,DC214842FDC9
2026-04-21,19:50:00,19:50:01,399,551,,DC214842FDC9
2026-04-21,19:49:59,19:50:00,245,665,,DC214842FDC9
2026-04-21,19:49:58,19:49:59,342,390,,DC214842FDC9
2026-04-21,19:49:57,19:49:58,488,646,,DC214842FDC9
2026-04-21,19:49:56,19:49:57,299,446,,DC214842FDC9
2026-04-21,19:49:55,19:49:56,473,551,,DC214842FDC9
2026-04-21,19:49:54,19:49:55,2199,753,,DC214842FDC9
2026-04-21,19:49:53,19:49:54,8692,7664,,DC214842FDC9
2026-04-21,19:49:52,19:49:53,635,750,,DC214842FDC9
2026-04-21,19:49:51,19:49:52,385,447,,DC214842FDC9
2026-04-21,19:49:50,19:49:51,319,519,,DC214842FDC9
2026-04-21,19:49:49,19:49:50,325,561,,DC214842FDC9
2026-04-21,19:49:47,19:49:48,577,520,,DC214842FDC9
2026-04-21,19:49:46,19:49:47,245,740,,DC214842FDC9
2026-04-21,19:49:45,19:49:46,1302,673,,DC214842FDC9
2026-04-21,19:49:44,19:49:45,245,1409,,DC214842FDC9
2026-04-21,19:49:43,19:49:44,196,148,,DC214842FDC9
2026-04-21,19:49:42,19:49:43,512,3178,,DC214842FDC9
2026-04-21,19:49:41,19:49:42,1962,2231,,DC214842FDC9
2026-04-21,19:49:40,19:49:41,389,3973,,DC214842FDC9
2026-04-21,19:49:39,19:49:40,245,370,,DC214842FDC9
2026-04-21,19:49:38,19:49:39,245,348,,DC214842FDC9
2026-04-21,19:49:37,19:49:38,3391,900,,DC214842FDC9
2026-04-21,19:49:36,19:49:37,1111,2242,,DC214842FDC9
2026-04-21,19:49:35,19:49:36,4430,30822,,DC214842FDC9
2026-04-21,19:49:34,19:49:35,5769,98190,,DC214842FDC9
2026-04-21,19:49:33,19:49:34,5721,104505,,DC214842FDC9
2026-04-21,19:49:32,19:49:33,3877,132874,,DC214842FDC9
2026-04-21,19:49:31,19:49:32,4907,7457,,DC214842FDC9
2026-04-21,19:49:30,19:49:31,399,613,,DC214842FDC9
2026-04-21,19:49:29,19:49:30,245,529,,DC214842FDC9
2026-04-21,19:49:28,19:49:29,2621,2498,,DC214842FDC9
2026-04-21,19:49:27,19:49:28,422,2211,,DC214842FDC9
2026-04-21,19:49:26,19:49:27,3094,859,,DC214842FDC9
2026-04-21,19:49:25,19:49:26,310,2820,,DC214842FDC9
2026-04-21,19:49:24,19:49:25,325,496,,DC214842FDC9
2026-04-21,19:49:23,19:49:24,441,466,,DC214842FDC9
2026-04-21,19:49:22,19:49:23,474,665,,DC214842FDC9
2026-04-21,19:49:21,19:49:22,245,422,,DC214842FDC9
2026-04-21,19:49:20,19:49:21,393,591,,DC214842FDC9
2026-04-21,19:49:19,19:49:20,477,530,,DC214842FDC9
2026-04-21,19:49:18,19:49:19,245,466,,DC214842FDC9
2026-04-21,19:49:17,19:49:18,477,750,,DC214842FDC9
2026-04-21,19:49:16,19:49:17,373,573,,DC214842FDC9
2026-04-21,19:49:15,19:49:16,610,583,,DC214842FDC9
2026-04-21,19:49:14,19:49:15,344,1090,,DC214842FDC9
2026-04-21,19:49:13,19:49:14,386,816,,DC214842FDC9
2026-04-21,19:49:11,19:49:12,643,791,,DC214842FDC9
2026-04-21,19:49:10,19:49:11,171,422,,DC214842FDC9
2026-04-21,19:49:09,19:49:10,10433,8020,,DC214842FDC9
2026-04-21,19:49:08,19:49:09,468,3293,,DC214842FDC9
2026-04-21,19:49:07,19:49:08,392,781,,DC214842FDC9
2026-04-21,19:49:06,19:49:07,251,106,,DC214842FDC9
2026-04-21,19:49:05,19:49:06,237,256,,DC214842FDC9
2026-04-21,19:49:04,19:49:05,107,211,,DC214842FDC9
2026-04-21,19:49:03,19:49:04,196,148,,DC214842FDC9
2026-04-21,19:49:02,19:49:03,1123,1520,,DC214842FDC9
2026-04-21,19:49:01,19:49:02,319,519,,DC214842FDC9
2026-04-21,19:49:00,19:49:01,691,837,,DC214842FDC9
2026-04-21,19:48:59,19:49:00,245,392,,DC214842FDC9
2026-04-21,19:48:58,19:48:59,254,392,,DC214842FDC9
2026-04-21,19:48:57,19:48:58,454,591,,DC214842FDC9
2026-04-21,19:48:56,19:48:57,1047,1781,,DC214842FDC9
2026-04-21,19:48:55,19:48:56,447,645,,DC214842FDC9
2026-04-21,19:48:54,19:48:55,325,795,,DC214842FDC9
2026-04-21,19:48:53,19:48:54,418,636,,DC214842FDC9
2026-04-21,19:48:52,19:48:53,516,877,,DC214842FDC9
2026-04-21,19:48:51,19:48:52,385,786,,DC214842FDC9
2026-04-21,19:48:50,19:48:51,319,529,,DC214842FDC9
2026-04-21,19:48:49,19:48:50,97,295,,DC214842FDC9
2026-04-21,19:48:48,19:48:49,391,422,,DC214842FDC9
2026-04-21,19:48:47,19:48:48,380,646,,DC214842FDC9
2026-04-21,19:48:46,19:48:47,393,921,,DC214842FDC9
2026-04-21,19:48:45,19:48:46,1166,1921,,DC214842FDC9
2026-04-21,19:48:44,19:48:45,365,626,,DC214842FDC9
2026-04-21,19:48:43,19:48:44,521,572,,DC214842FDC9
2026-04-21,19:48:42,19:48:43,654,3768,,DC214842FDC9
2026-04-21,19:48:41,19:48:42,319,519,,DC214842FDC9
2026-04-21,19:48:40,19:48:41,573,4753,,DC214842FDC9
2026-04-21,19:48:39,19:48:40,245,392,,DC214842FDC9
2026-04-21,19:48:38,19:48:39,348,678,,DC214842FDC9
2026-04-21,19:48:37,19:48:38,4314,973,,DC214842FDC9
2026-04-21,19:48:36,19:48:37,319,644,,DC214842FDC9
2026-04-21,19:48:35,19:48:36,7669,3779,,DC214842FDC9
2026-04-21,19:48:34,19:48:35,522,1120,,DC214842FDC9
2026-04-21,19:48:32,19:48:33,479,540,,DC214842FDC9
2026-04-21,19:48:31,19:48:32,413,718,,DC214842FDC9
2026-04-21,19:48:30,19:48:31,658,669,,DC214842FDC9
2026-04-21,19:48:29,19:48:30,6965,1912,,DC214842FDC9
2026-04-21,19:48:28,19:48:29,2893,328,,DC214842FDC9
2026-04-21,19:48:27,19:48:28,2075,381,,DC214842FDC9
2026-04-21,19:48:26,19:48:27,4735,2896,,DC214842FDC9
2026-04-21,19:48:25,19:48:26,36169,6734,,DC214842FDC9
2026-04-21,19:48:24,19:48:25,30704,9734,,DC214842FDC9
2026-04-21,19:48:23,19:48:24,16394,8450,,DC214842FDC9
2026-04-21,19:48:22,19:48:23,55698,2717,,DC214842FDC9
2026-04-21,19:48:21,19:48:22,45836,6294,,DC214842FDC9
2026-04-21,19:48:20,19:48:21,37799,7551,,DC214842FDC9
2026-04-21,19:48:19,19:48:20,42636,9316,,DC214842FDC9
2026-04-21,19:48:18,19:48:19,47150,7354,,DC214842FDC9
2026-04-21,19:48:17,19:48:18,53626,7168,,DC214842FDC9
2026-04-21,19:48:16,19:48:17,33051,8541,,DC214842FDC9
2026-04-21,19:48:15,19:48:16,54924,11835,,DC214842FDC9
2026-04-21,19:48:14,19:48:15,56476,14578,,DC214842FDC9
2026-04-21,19:48:13,19:48:14,127555,37618,,DC214842FDC9
2026-04-21,19:48:12,19:48:13,1775,2613,,DC214842FDC9
2026-04-21,19:48:11,19:48:12,319,529,,DC214842FDC9
2026-04-21,19:48:10,19:48:11,525,713,,DC214842FDC9
2026-04-21,19:48:09,19:48:10,213,434,,DC214842FDC9
2026-04-21,19:48:08,19:48:09,319,392,,DC214842FDC9
2026-04-21,19:48:07,19:48:08,306,621,,DC214842FDC9
2026-04-21,19:48:06,19:48:07,659,667,,DC214842FDC9
2026-04-21,19:48:05,19:48:06,245,392,,DC214842FDC9
2026-04-21,19:48:04,19:48:05,245,392,,DC214842FDC9
2026-04-21,19:48:03,19:48:04,410,466,,DC214842FDC9
2026-04-21,19:48:02,19:48:03,548,847,,DC214842FDC9
2026-04-21,19:48:01,19:48:02,466,561,,DC214842FDC9
2026-04-21,19:48:00,19:48:01,1472,2314,,DC214842FDC9
2026-04-21,19:47:59,19:48:00,374,627,,DC214842FDC9
2026-04-21,19:47:58,19:47:59,245,392,,DC214842FDC9
2026-04-21,19:47:57,19:47:58,454,676,,DC214842FDC9
2026-04-21,19:47:56,19:47:57,2315,753,,DC214842FDC9
2026-04-21,19:47:55,19:47:56,8842,8068,,DC214842FDC9
2026-04-21,19:47:53,19:47:54,245,392,,DC214842FDC9
2026-04-21,19:47:52,19:47:53,1947,1822,,DC214842FDC9
2026-04-21,19:47:51,19:47:52,332,1602,,DC214842FDC9
2026-04-21,19:47:50,19:47:51,245,432,,DC214842FDC9
2026-04-21,19:47:49,19:47:50,1440,697,,DC214842FDC9
2026-04-21,19:47:48,19:47:49,325,1147,,DC214842FDC9
2026-04-21,19:47:47,19:47:48,508,701,,DC214842FDC9
2026-04-21,19:47:46,19:47:47,245,694,,DC214842FDC9
2026-04-21,19:47:45,19:47:46,97,74,,DC214842FDC9
2026-04-21,19:47:44,19:47:45,2397,379,,DC214842FDC9
2026-04-21,19:47:43,19:47:44,1823,3011,,DC214842FDC9
2026-04-21,19:47:42,19:47:43,2826,6006,,DC214842FDC9
2026-04-21,19:47:41,19:47:42,952,640,,DC214842FDC9
2026-04-21,19:47:40,19:47:41,1124,671,,DC214842FDC9
2026-04-21,19:47:39,19:47:40,12983,16455,,DC214842FDC9
2026-04-21,19:47:38,19:47:39,3738,18064,,DC214842FDC9
2026-04-21,19:47:37,19:47:38,892,943,,DC214842FDC9
2026-04-21,19:47:36,19:47:37,753,786,,DC214842FDC9
2026-04-21,19:47:35,19:47:36,918,979,,DC214842FDC9
2026-04-21,19:47:34,19:47:35,9546,9927,,DC214842FDC9
2026-04-21,19:47:33,19:47:34,707,766,,DC214842FDC9
2026-04-21,19:47:32,19:47:33,1108,1219,,DC214842FDC9
2026-04-21,19:47:31,19:47:32,682,754,,DC214842FDC9
2026-04-21,19:47:30,19:47:31,634,579,,DC214842FDC9
2026-04-21,19:47:29,19:47:30,858,789,,DC214842FDC9
2026-04-21,19:47:28,19:47:29,1729,1393,,DC214842FDC9
2026-04-21,19:47:27,19:47:28,2617,1041,,DC214842FDC9
2026-04-21,19:47:26,19:47:27,342,561,,DC214842FDC9
2026-04-21,19:47:25,19:47:26,1437,578,,DC214842FDC9
2026-04-21,19:47:24,19:47:25,1576,1773,,DC214842FDC9
2026-04-21,19:47:23,19:47:24,886,533,,DC214842FDC9
2026-04-21,19:47:22,19:47:23,19334,21379,,DC214842FDC9
2026-04-21,19:47:21,19:47:22,25271,32304,,DC214842FDC9
2026-04-21,19:47:19,19:47:20,397,498,,DC214842FDC9
2026-04-21,19:47:18,19:47:19,1534,2222,,DC214842FDC9
2026-04-21,19:47:17,19:47:18,4056,66706,,DC214842FDC9
2026-04-21,19:47:16,19:47:17,20408,99190,,DC214842FDC9
2026-04-21,19:47:15,19:47:16,4287,32985,,DC214842FDC9
2026-04-21,19:47:14,19:47:15,11212,88789,,DC214842FDC9
2026-04-21,19:47:13,19:47:14,9133,52420,,DC214842FDC9
2026-04-21,19:47:12,19:47:13,9839,72291,,DC214842FDC9
2026-04-21,19:47:11,19:47:12,34326,206818,,DC214842FDC9
2026-04-21,19:47:10,19:47:11,245,392,,DC214842FDC9
2026-04-21,19:47:09,19:47:10,6368,5905,,DC214842FDC9
2026-04-21,19:47:08,19:47:09,373,446,,DC214842FDC9
2026-04-21,19:47:07,19:47:08,454,718,,DC214842FDC9
2026-04-21,19:47:06,19:47:07,251,464,,DC214842FDC9
2026-04-21,19:47:05,19:47:06,97,74,,DC214842FDC9
2026-04-21,19:47:04,19:47:05,97,74,,DC214842FDC9
2026-04-21,19:47:03,19:47:04,270,148,,DC214842FDC9
2026-04-21,19:47:02,19:47:03,548,895,,DC214842FDC9
2026-04-21,19:47:01,19:47:02,245,390,,DC214842FDC9
2026-04-21,19:47:00,19:47:01,391,424,,DC214842FDC9
2026-04-21,19:46:59,19:47:00,8931,9985,,DC214842FDC9
2026-04-21,19:46:58,19:46:59,5568,5374,,DC214842FDC9
2026-04-21,19:46:57,19:46:58,791,1224,,DC214842FDC9
2026-04-21,19:46:56,19:46:57,25972,4585,,DC214842FDC9
2026-04-21,19:46:55,19:46:56,24359,5628,,DC214842FDC9
2026-04-21,19:46:54,19:46:55,4975,6800,,DC214842FDC9
2026-04-21,19:46:53,19:46:54,460,921,,DC214842FDC9
2026-04-21,19:46:52,19:46:53,648,897,,DC214842FDC9
2026-04-21,19:46:51,19:46:52,245,604,,DC214842FDC9
2026-04-21,19:46:50,19:46:51,311,447,,DC214842FDC9
2026-04-21,19:46:49,19:46:50,399,424,,DC214842FDC9
2026-04-21,19:46:48,19:46:49,490,891,,DC214842FDC9
2026-04-21,19:46:47,19:46:48,1777,2972,,DC214842FDC9
2026-04-21,19:46:46,19:46:47,3341,2112,,DC214842FDC9
2026-04-21,19:46:44,19:46:45,1699,446,,DC214842FDC9
2026-04-21,19:46:43,19:46:44,3318,1253,,DC214842FDC9
2026-04-21,19:46:42,19:46:43,590,954,,DC214842FDC9
2026-04-21,19:46:41,19:46:42,191,3432,,DC214842FDC9
2026-04-21,19:46:40,19:46:41,97,140,,DC214842FDC9
2026-04-21,19:46:39,19:46:40,97,140,,DC214842FDC9
2026-04-21,19:46:38,19:46:39,495,3973,,DC214842FDC9
2026-04-21,19:46:37,19:46:38,525,877,,DC214842FDC9
2026-04-21,19:46:36,19:46:37,4273,2735,,DC214842FDC9
2026-04-21,19:46:35,19:46:36,6920,93675,,DC214842FDC9
2026-04-21,19:46:34,19:46:35,311,604,,DC214842FDC9
2026-04-21,19:46:33,19:46:34,10163,9471,,DC214842FDC9
2026-04-21,19:46:32,19:46:33,7795,5436,,DC214842FDC9
2026-04-21,19:46:31,19:46:32,979,5592,,DC214842FDC9
2026-04-21,19:46:30,19:46:31,325,424,,DC214842FDC9
2026-04-21,19:46:29,19:46:30,373,551,,DC214842FDC9
2026-04-21,19:46:28,19:46:29,319,732,,DC214842FDC9
2026-04-21,19:46:27,19:46:28,704,749,,DC214842FDC9
2026-04-21,19:46:26,19:46:27,10218,18709,,DC214842FDC9
2026-04-21,19:46:25,19:46:26,374,550,,DC214842FDC9
2026-04-21,19:46:24,19:46:25,337,638,,DC214842FDC9
2026-04-21,19:46:23,19:46:24,9224,6317,,DC214842FDC9
2026-04-21,19:46:22,19:46:23,6511,6646,,DC214842FDC9
2026-04-21,19:46:21,19:46:22,5883,1690,,DC214842FDC9
2026-04-21,19:46:20,19:46:21,5853,5223,,DC214842FDC9
2026-04-21,19:46:19,19:46:20,2745,2176,,DC214842FDC9
2026-04-21,19:46:18,19:46:19,468,5823,,DC214842FDC9
2026-04-21,19:46:17,19:46:18,1680,957,,DC214842FDC9
2026-04-21,19:46:16,19:46:17,413,1311,,DC214842FDC9
2026-04-21,19:46:15,19:46:16,1293,1674,,DC214842FDC9
2026-04-21,19:46:14,19:46:15,1115,471,,DC214842FDC9
2026-04-21,19:46:13,19:46:14,549,3028,,DC214842FDC9
2026-04-21,19:46:12,19:46:13,664,802,,DC214842FDC9
2026-04-21,19:46:11,19:46:12,2620,821,,DC214842FDC9
2026-04-21,19:46:10,19:46:11,822,3049,,DC214842FDC9
2026-04-21,19:46:09,19:46:10,4690,42343,,DC214842FDC9
2026-04-21,19:46:08,19:46:09,7696,85664,,DC214842FDC9
2026-04-21,19:46:06,19:46:07,5745,76082,,DC214842FDC9
2026-04-21,19:46:05,19:46:06,1935,192679,,DC214842FDC9
2026-04-21,19:46:04,19:46:05,628,422,,DC214842FDC9
2026-04-21,19:46:03,19:46:04,1403,507,,DC214842FDC9
2026-04-21,19:46:02,19:46:03,1673,1578,,DC214842FDC9
2026-04-21,19:46:01,19:46:02,2157,905,,DC214842FDC9
2026-04-21,19:46:00,19:46:01,325,2472,,DC214842FDC9
2026-04-21,19:45:59,19:46:00,312,392,,DC214842FDC9
2026-04-21,19:45:58,19:45:59,2657,3176,,DC214842FDC9
2026-04-21,19:45:57,19:45:58,17382,21405,,DC214842FDC9
2026-04-21,19:45:56,19:45:57,1273,997,,DC214842FDC9
2026-04-21,19:45:55,19:45:56,1188,692,,DC214842FDC9
2026-04-21,19:45:54,19:45:55,1375,729,,DC214842FDC9
2026-04-21,19:45:53,19:45:54,1597,980,,DC214842FDC9
2026-04-21,19:45:52,19:45:53,1607,1008,,DC214842FDC9
2026-04-21,19:45:51,19:45:52,998,594,,DC214842FDC9
2026-04-21,19:45:50,19:45:51,5944,4556,,DC214842FDC9
2026-04-21,19:45:49,19:45:50,966,304,,DC214842FDC9
2026-04-21,19:45:48,19:45:49,1112,533,,DC214842FDC9
2026-04-21,19:45:47,19:45:48,812,869,,DC214842FDC9
2026-04-21,19:45:46,19:45:47,761,614,,DC214842FDC9
2026-04-21,19:45:45,19:45:46,560,617,,DC214842FDC9
2026-04-21,19:45:44,19:45:45,560,692,,DC214842FDC9
2026-04-21,19:45:43,19:45:44,905,823,,DC214842FDC9
2026-04-21,19:45:42,19:45:43,944,4087,,DC214842FDC9
2026-04-21,19:45:41,19:45:42,870,691,,DC214842FDC9
2026-04-21,19:45:40,19:45:41,539,617,,DC214842FDC9
2026-04-21,19:45:39,19:45:40,569,597,,DC214842FDC9
2026-04-21,19:45:38,19:45:39,1200,5042,,DC214842FDC9
2026-04-21,19:45:37,19:45:38,973,1089,,DC214842FDC9
2026-04-21,19:45:36,19:45:37,605,619,,DC214842FDC9
2026-04-21,19:45:35,19:45:36,2183,1137,,DC214842FDC9
2026-04-21,19:45:34,19:45:35,2952,17746,,DC214842FDC9
2026-04-21,19:45:33,19:45:34,344,761,,DC214842FDC9
2026-04-21,19:45:32,19:45:33,5498,5269,,DC214842FDC9
2026-04-21,19:45:31,19:45:32,25725,28682,,DC214842FDC9
2026-04-21,19:45:30,19:45:31,6006,12938,,DC214842FDC9
2026-04-21,19:45:28,19:45:29,4467,1918,,DC214842FDC9
2026-04-21,19:45:27,19:45:28,880,982,,DC214842FDC9
2026-04-21,19:45:26,19:45:27,4926,5149,,DC214842FDC9
2026-04-21,19:45:25,19:45:26,490,689,,DC214842FDC9
2026-04-21,19:45:24,19:45:25,1149,1267,,DC214842FDC9
2026-04-21,19:45:23,19:45:24,171,201,,DC214842FDC9
2026-04-21,19:45:22,19:45:23,595,675,,DC214842FDC9
2026-04-21,19:45:21,19:45:22,339,591,,DC214842FDC9
2026-04-21,19:45:20,19:45:21,245,392,,DC214842FDC9
2026-04-21,19:45:19,19:45:20,463,498,,DC214842FDC9
2026-04-21,19:45:18,19:45:19,325,509,,DC214842FDC9
2026-04-21,19:45:17,19:45:18,506,538,,DC214842FDC9
2026-04-21,19:45:16,19:45:17,245,517,,DC214842FDC9
2026-04-21,19:45:15,19:45:16,245,392,,DC214842FDC9
2026-04-21,19:45:14,19:45:15,319,392,,DC214842FDC9
2026-04-21,19:45:13,19:45:14,10692,8209,,DC214842FDC9
2026-04-21,19:45:12,19:45:13,534,956,,DC214842FDC9
2026-04-21,19:45:11,19:45:12,535,562,,DC214842FDC9
2026-04-21,19:45:10,19:45:11,245,392,,DC214842FDC9
2026-04-21,19:45:09,19:45:10,1265,2759,,DC214842FDC9
2026-04-21,19:45:08,19:45:09,319,527,,DC214842FDC9
2026-04-21,19:45:07,19:45:08,488,646,,DC214842FDC9
2026-04-21,19:45:06,19:45:07,399,583,,DC214842FDC9
2026-04-21,19:45:05,19:45:06,245,392,,DC214842FDC9
2026-04-21,19:45:04,19:45:05,319,519,,DC214842FDC9
2026-04-21,19:45:03,19:45:04,418,603,,DC214842FDC9
2026-04-21,19:45:02,19:45:03,474,665,,DC214842FDC9
2026-04-21,19:45:01,19:45:02,380,498,,DC214842FDC9
2026-04-21,19:45:00,19:45:01,325,424,,DC214842FDC9
2026-04-21,19:44:59,19:45:00,245,422,,DC214842FDC9
2026-04-21,19:44:58,19:44:59,268,506,,DC214842FDC9
2026-04-21,19:44:57,19:44:58,371,347,,DC214842FDC9
2026-04-21,19:44:56,19:44:57,347,308,,DC214842FDC9
2026-04-21,19:44:55,19:44:56,335,180,,DC214842FDC9
2026-04-21,19:44:54,19:44:55,12973,12940,,DC214842FDC9
2026-04-21,19:44:53,19:44:54,1625,5134,,DC214842FDC9
